"year","month","tmp_min","tmp_max","tmp_ave","prcp","srad","frost_days"
2012,1,3.52225806451613,16.6251612903226,10.0737096774194,2.20548387096774,9.01160074084807,4.55548387096774
2012,2,5.38655172413793,15.7286206896552,10.5575862068966,4.44379310344828,10.734375250096,0.826896551724138
2012,3,12.5729032258065,24.7187096774194,18.6458064516129,5.01193548387097,15.5348352437132,0
2012,4,13.1196666666667,25.647,19.3833333333333,3.49,18.9638524500919,0
2012,5,18.3274193548387,30.7090322580645,24.5182258064516,2.87741935483871,19.9028074444572,0
2012,6,20.0813333333333,32.4803333333333,26.2808333333333,4.939,20.748056267136,0
2012,7,23.0212903225806,33.8241935483871,28.4227419354839,4.36354838709677,17.946964353145,0
2012,8,21.6706451612903,33.2645161290323,27.4675806451613,4.09032258064516,18.0664528805981,0
2012,9,18.5026666666667,30.5006666666667,24.5016666666667,7.15033333333333,15.5754052935261,0
2012,10,10.6629032258065,23.4096774193548,17.0362903225806,1.49483870967742,13.1919300374635,0
2012,11,4.36566666666667,18.843,11.6043333333333,1.83566666666667,10.3084663110271,2.86866666666667
2012,12,5.79533333333333,16.1983333333333,10.9968333333333,5.77033333333333,6.86973072093,0.00933333333333231
2013,1,4.02806451612903,13.3816129032258,8.70483870967742,7.91516129032258,8.39471187582206,3.54387096774193
2013,2,3.42464285714286,14.3003571428571,8.8625,5.11464285714286,11.6203531790954,4.75071428571429
2013,3,4.0558064516129,16.6225806451613,10.3391935483871,4.16129032258065,15.9885962725189,3.48838709677419
2013,4,10.6366666666667,23.1676666666667,16.9021666666667,5.74333333333333,18.8919284442591,0
2013,5,15.8225806451613,26.7767741935484,21.2996774193548,3.32612903225806,18.9879231067898,0
2013,6,21.2243333333333,31.8793333333333,26.5518333333333,3.80933333333333,19.6593899812373,0
2013,7,21.0177419354839,32.3016129032258,26.6596774193548,1.86225806451613,20.2266158453528,0
2013,8,21.6290322580645,33.6548387096774,27.641935483871,0.458064516129032,19.2946075761769,0
2013,9,19.3753333333333,32.4913333333333,25.9333333333333,5.571,15.9710240507456,0
2013,10,13.5741935483871,24.5403225806452,19.0572580645161,6.24806451612903,12.054496689748,0
2013,11,5.16366666666667,16.154,10.6588333333333,4.38266666666667,9.11546543538633,1.27266666666667
2013,12,2.72709677419355,12.1683870967742,7.44774193548387,4.3858064516129,7.69622657105432,6.1458064516129
2014,1,-2.69258064516129,10.4396774193548,3.87354838709677,1.86225806451613,9.49485453983351,16.9851612903226
2014,2,1.54857142857143,11.7953571428571,6.67196428571429,3.9925,10.6608060002158,8.50285714285714
2014,3,4.07838709677419,17.2345161290323,10.6564516129032,5.17032258064516,15.7856033834164,3.44322580645161
2014,4,11.3936666666667,23.1363333333333,17.265,9.268,17.3476569071573,0
2014,5,16.6006451612903,27.95,22.2753225806452,5.48870967741935,18.6912261063996,0
2014,6,21.832,31.6026666666667,26.7173333333333,4.14066666666667,19.1042204771382,0
2014,7,20.4054838709677,30.788064516129,25.5967741935484,4.37806451612903,19.9704707870722,0
2014,8,21.5135483870968,32.568064516129,27.0408064516129,2.8958064516129,18.3878000416733,0
2014,9,19.476,31.287,25.3815,1.24133333333333,16.2215608609444,0
2014,10,13.1783870967742,26.2041935483871,19.6912903225806,4.96129032258064,12.967759215378,0
2014,11,3.46166666666667,16.02,9.74083333333333,2.479,9.73097046928267,4.67666666666667
2014,12,4.77354838709677,13.9674193548387,9.37048387096774,3.97,7.07773488093684,2.05290322580645
2015,1,0.382258064516129,11.8651612903226,6.12370967741936,4.50516129032258,9.34340614654526,10.8354838709677
2015,2,-1.08642857142857,10.0803571428571,4.49696428571429,4.69571428571429,10.7356116511332,13.7728571428571
2015,3,7.89677419354839,18.5312903225806,13.2140322580645,5.72709677419355,14.3037895244841,0
2015,4,14.3483333333333,24.5993333333333,19.4738333333333,4.15666666666667,16.8206565659747,0
2015,5,17.5435483870968,28.4958064516129,23.0196774193548,5.53096774193548,19.0015896138137,0
2015,6,21.4433333333333,32.2866666666667,26.865,2.59033333333333,20.2137951867564,0
2015,7,23.8129032258065,34.1422580645161,28.9775806451613,3.00516129032258,19.292967593841,0
2015,8,21.3609677419355,34.0603225806452,27.7106451612903,0.642903225806452,19.1958131526634,0
2015,9,19.0456666666667,32.4806666666667,25.7631666666667,0.131333333333333,16.5677747117867,0
2015,10,13.4974193548387,26.4954838709677,19.9964516129032,7.43161290322581,12.5246527418232,0
2015,11,10.121,20.132,15.1265,7.884,8.63013332016633,0
2015,12,8.1558064516129,18.4209677419355,13.2883870967742,3.78548387096774,7.66171285758387,0
2016,1,0.982258064516129,11.7367741935484,6.35951612903226,3.92225806451613,8.77659824557492,9.63548387096774
2016,2,4.61827586206897,16.8989655172414,10.7586206896552,3.71586206896552,12.3905349277926,2.36344827586207
2016,3,10.2090322580645,21.3696774193548,15.7893548387097,13.2932258064516,14.2751749501414,0
2016,4,13.9423333333333,24.5696666666667,19.256,5.15433333333333,16.9656795533024,0
2016,5,16.5416129032258,28.0129032258065,22.2772580645161,1.6,21.3441898644191,0
2016,6,22.2266666666667,32.7366666666667,27.4816666666667,4.025,18.9221633010693,0
2016,7,23.481935483871,34.1509677419355,28.8164516129032,3.16096774193548,18.6694295353105,0
2016,8,23.4229032258065,33.3148387096774,28.3688709677419,5.96322580645161,15.5761711135923,0
2016,9,20.3596666666667,32.8763333333333,26.618,0.302,16.86683794588,0
2016,10,13.5732258064516,29.1370967741935,21.3551612903226,0.178387096774194,13.9138290164628,0
2016,11,7.357,21.722,14.5395,3.714,9.60635901405289,0
2016,12,3.50866666666667,13.9456666666667,8.72716666666667,4.59766666666667,7.055097190416,4.58266666666667
2017,1,5.94612903225806,16.2370967741935,11.0916129032258,4.86645161290323,8.73269693775234,0
2017,2,7.3525,20.0478571428571,13.7001785714286,3.53142857142857,11.7883531610051,0
2017,3,9.83483870967742,21.691935483871,15.7633870967742,3.67548387096774,14.5407948477539,0
2017,4,14.254,26.1896666666667,20.2218333333333,6.31566666666667,17.9412294425238,0
2017,5,16.1003225806452,27.2622580645161,21.6812903225806,3.67516129032258,19.0395627522112,0
2017,6,20.474,30.1533333333333,25.3136666666667,4.99466666666667,18.9969978785707,0
2017,7,22.7287096774194,33.0254838709677,27.8770967741935,3.02516129032258,19.5336117781634,0
2017,8,22.1454838709677,31.3248387096774,26.7351612903226,8.30322580645161,15.9993211879152,0
2017,9,17.7246666666667,30.425,24.0748333333333,1.12966666666667,17.7342340118456,0
2017,10,12.1432258064516,26.3448387096774,19.2440322580645,1.81354838709677,13.1245899059394,0
2017,11,7.81733333333333,20.529,14.1731666666667,2.10133333333333,9.55401261813967,0
2017,12,2.50129032258065,12.8590322580645,7.68016129032258,4.18,7.08193048638356,6.59741935483871
2018,1,-2.11548387096774,9.81161290322581,3.84806451612903,2.48258064516129,9.31067035396202,15.8309677419355
2018,2,6.23,17.1717857142857,11.7008928571429,13.5992857142857,9.74629232356071,0
2018,3,8.43193548387097,19.9229032258065,14.1774193548387,5.29387096774194,15.0149150351443,0
2018,4,8.53466666666667,21.436,14.9853333333333,4.91833333333333,19.065330445078,0
2018,5,19.0038709677419,31.0870967741935,25.0454838709677,2.36,19.5011816800208,0
2018,6,21.734,32.6596666666667,27.1968333333333,3.69433333333333,19.1146149378262,0
2018,7,22.4932258064516,32.7267741935484,27.61,2.82129032258065,18.4772361264624,0
2018,8,21.2506451612903,32.578064516129,26.9143548387097,4.4141935483871,18.4504979753059,0
2018,9,20.9403333333333,30.791,25.8656666666667,4.59766666666667,13.5066937876889,0
2018,10,14.1087096774194,25.1309677419355,19.6198387096774,4.3541935483871,12.3955953643246,0
2018,11,5.17133333333333,15.134,10.1526666666667,5.64766666666667,8.422949940285,1.25733333333333
2018,12,4.50903225806452,13.6596774193548,9.08435483870968,7.54193548387097,7.27441388939844,2.58193548387097
2019,1,2.98870967741935,12.4112903225806,7.7,5.38548387096774,8.38993668691467,5.62258064516129
2019,2,6.30892857142857,16.7771428571429,11.5430357142857,10.4271428571429,11.0840931226679,0
2019,3,6.46903225806452,17.8196774193548,12.1443548387097,2.98677419354839,16.0680133893348,0
2019,4,12.0593333333333,23.2033333333333,17.6313333333333,8.67433333333333,17.0276142805016,0
2019,5,19.0390322580645,28.9796774193548,24.0093548387097,7.91677419354839,18.9194153600416,0
2019,6,20.6286666666667,31.3796666666667,26.0041666666667,5.19966666666667,19.8044028984827,0
2019,7,22.6651612903226,32.5106451612903,27.5879032258064,5.09161290322581,18.4834559128783,0
2019,8,22.6435483870968,34.1429032258064,28.3932258064516,2.81806451612903,18.3962536956462,0
2019,9,21.437,35.4406666666667,28.4388333333333,0.465333333333333,16.5831876416811,0
2019,10,12.9064516129032,24.1116129032258,18.5090322580645,8.41322580645161,10.8680760697046,0
2019,11,3.33766666666667,16.954,10.1458333333333,3.99,10.7077906118893,4.92466666666667
2019,12,4.42032258064516,15.0867741935484,9.75354838709677,4.76548387096774,7.75098665304287,2.75935483870968
2020,1,4.57354838709677,14.2796774193548,9.42661290322581,9.36967741935484,8.2846601569589,2.45290322580645
2020,2,4.46310344827586,14.7172413793103,9.5901724137931,10.81,11.2559696563754,2.67379310344828
2020,3,12.0532258064516,22.0809677419355,17.0670967741935,5.4758064516129,14.305772095239,0
2020,4,11.5886666666667,22.8313333333333,17.21,6.098,18.2952874157732,0
2020,5,15.9735483870968,27.931935483871,21.9527419354839,1.64612903225806,20.5498747275732,0
2020,6,20.533,31.634,26.0835,6.90133333333333,18.9475278807236,0
2020,7,23.558064516129,33.4767741935484,28.5174193548387,3.92483870967742,18.6614540917312,0
2020,8,21.291935483871,32.8006451612903,27.0462903225806,1.98451612903226,18.6851042294629,0
2020,9,19.1906666666667,30.0566666666667,24.6236666666667,5.731,14.9700048111117,0
2020,10,11.9774193548387,24.1190322580645,18.0482258064516,6.17096774193548,12.4217085928033,0
2020,11,7.71166666666667,21.6713333333333,14.6915,1.64533333333333,10.3613528576654,0
2020,12,2.31133333333333,14.304,8.30766666666667,4.649,7.930158715254,6.97733333333333
2021,1,2.85129032258065,12.461935483871,7.65661290322581,2.07709677419355,8.61104665955775,5.89741935483871
2021,2,-0.0167857142857143,10.0421428571429,5.01267857142857,5.5725,11.8885249049964,11.6335714285714
2021,3,9.30032258064516,21.6993548387097,15.4998387096774,3.59258064516129,15.4316495093322,0
2021,4,10.9506666666667,23.0316666666667,16.9911666666667,4.18,18.3661760428424,0
2021,5,16.1322580645161,27.038064516129,21.5851612903226,4.61935483870968,19.5111368861863,0
2021,6,21.0876666666667,31.5636666666667,26.3256666666667,5.38766666666667,19.4357392323164,0
2021,7,22.3535483870968,32.8677419354839,27.6106451612903,4.00451612903226,18.7562518577095,0
2021,8,22.8506451612903,33.3825806451613,28.1166129032258,6.10451612903226,17.0323362629823,0
2021,9,18.3616666666667,30.816,24.5888333333333,1.42333333333333,16.4733540805944,0
2021,10,14.5429032258065,27.2316129032258,20.8872580645161,1.79322580645161,12.7402739401196,0
2021,11,4.262,18.8093333333333,11.5356666666667,1.66733333333333,10.482361108346,3.076
2021,12,9.1758064516129,20.8609677419355,15.0183870967742,2.5858064516129,7.36706017424922,0
