"","year","month","tmp_min","tmp_max","tmp_ave","prcp","srad","frost_days"
"1",2018,1,-11.7674193548387,-2.19193548387097,-6.97967741935484,1.42935483870968,5.92992710136056,30
"2",2018,2,-9.79178571428571,0.354285714285714,-4.71875,2.48535714285714,9.97021589789388,30
"3",2018,3,-7.04806451612903,3.75193548387097,-1.64806451612903,0.905161290322581,15.4068394012586,25.6961290322581
"4",2018,4,-5.086,7.54266666666667,1.22833333333333,3.063,20.5530229970293,21.772
"5",2018,5,7.85096774193548,23.7445161290323,15.7977419354839,3.91516129032258,21.3392152039443,0
"6",2018,6,11.0056666666667,25.188,18.0968333333333,1.04666666666667,21.4204995106589,0
"7",2018,7,13.8822580645161,28.3329032258065,21.1075806451613,2.2841935483871,20.4311505897097,0
"8",2018,8,14.5016129032258,27.3777419354839,20.9396774193548,2.52935483870968,17.2208489545827,0
"9",2018,9,9.80133333333333,22.3036666666667,16.0525,2.069,13.7136716557573,0
"10",2018,10,2.21677419354839,12.13,7.17338709677419,4.7058064516129,8.33324375679501,7.16645161290323
"11",2018,11,-4.22233333333333,1.65033333333333,-1.286,1.715,4.88601822515089,20.0446666666667
"12",2018,12,-5.46451612903226,0.92258064516129,-2.27096774193548,1.93225806451613,4.48764574579584,22.5290322580645
"13",2019,1,-14.3458064516129,-5.06516129032258,-9.70548387096774,1.57967741935484,5.91097523826743,30
"14",2019,2,-12.3796428571429,-1.81785714285714,-7.09875,2.42214285714286,9.24211780975102,30
"15",2019,3,-10.0022580645161,2.86354838709677,-3.56935483870968,1.56193548387097,15.5774198105947,30
"16",2019,4,-0.405333333333333,11.4263333333333,5.5105,3.084,18.9920155849529,12.4106666666667
"17",2019,5,4.0558064516129,17.8254838709677,10.9406451612903,4.03193548387097,21.5145621931655,3.48838709677419
"18",2019,6,9.669,23.2306666666667,16.4498333333333,3.795,21.1089216119141,0
"19",2019,7,13.8448387096774,27.8190322580645,20.831935483871,2.51387096774194,20.4550378400306,0
"20",2019,8,10.4367741935484,25.4761290322581,17.9564516129032,2.27258064516129,18.7800496737008,0
"21",2019,9,10.0666666666667,21.644,15.8553333333333,4.801,12.2565697661293,0
"22",2019,10,2.21548387096774,12.3503225806452,7.28290322580645,4.44129032258065,8.47122033427471,7.16903225806452
"23",2019,11,-5.245,2.53966666666667,-1.35266666666667,2.85333333333333,5.85419247556867,22.09
"24",2019,12,-5.76096774193548,1.06258064516129,-2.3491935483871,2.85322580645161,4.31033729632539,23.121935483871
"25",2020,1,-6.54225806451613,0.0190322580645162,-3.26161290322581,1.91387096774194,5.00407315902081,24.6845161290323
"26",2020,2,-10.2534482758621,-0.231379310344828,-5.24241379310345,0.919655172413793,10.8039120264114,30
"27",2020,3,-4.1358064516129,6.29290322580645,1.07854838709677,2.08064516129032,13.9902170275018,19.8716129032258
"28",2020,4,-1.93233333333333,10.3093333333333,4.1885,3.14733333333333,18.0096083082533,15.4646666666667
"29",2020,5,4.89838709677419,18.3558064516129,11.6270967741935,4.8358064516129,21.4075254485638,1.80322580645161
"30",2020,6,10.146,26.834,18.49,2.35533333333333,24.0830467426089,0
"31",2020,7,14.7629032258065,29.6590322580645,22.2109677419355,2.33258064516129,20.255203661457,0
"32",2020,8,13.151935483871,26.8716129032258,20.0117741935484,3.07838709677419,17.3533475604137,0
"33",2020,9,7.14933333333333,20.017,13.5831666666667,1.99733333333333,13.5002829594654,0
"34",2020,10,0.241935483870968,11.6658064516129,5.95387096774194,2.85677419354839,8.60068845509105,11.1161290322581
"35",2020,11,-1.21333333333333,9.76633333333333,4.2765,1.92433333333333,5.75612664400267,14.0266666666667
"36",2020,12,-5.09766666666667,0.763666666666667,-2.167,1.622,3.82284494833867,21.7953333333333
"37",2021,1,-8.13258064516129,-0.791290322580645,-4.46193548387097,0.94,5.9772486893179,27.8651612903226
"38",2021,2,-14.7564285714286,-2.57285714285714,-8.66464285714286,0.886071428571429,11.094171355676,30
"39",2021,3,-5.31322580645161,8.59548387096774,1.64112903225806,0.952258064516129,15.2937117984724,22.2264516129032
"40",2021,4,0.539,13.4546666666667,6.99683333333333,1.50033333333333,17.4679292090773,10.522
"41",2021,5,4.44387096774194,19.3432258064516,11.8935483870968,3.18290322580645,22.4361970833658,2.71225806451613
"42",2021,6,12.3236666666667,26.6376666666667,19.4806666666667,3.818,20.661336469478,0
"43",2021,7,13.6387096774194,26.2170967741935,19.9279032258065,3.90967741935484,20.329699215527,0
"44",2021,8,14.5241935483871,27.8909677419355,21.2075806451613,4.68290322580645,17.9401476284745,0
"45",2021,9,8.45633333333333,21.9166666666667,15.1865,2.53233333333333,14.411458029595,0
"46",2021,10,7.32032258064516,17.4116129032258,12.3659677419355,3.64774193548387,7.9109924556358,0
"47",2021,11,-2.36466666666667,6.13,1.88266666666667,1.02766666666667,5.47524583471044,16.3293333333333
"48",2021,12,-6.03225806451613,2.35451612903226,-1.83887096774194,2.4458064516129,4.91034049599938,23.6645161290323
"49",2022,1,-14.9406451612903,-4.89612903225806,-9.91838709677419,0.483548387096774,6.32850748221228,30
"50",2022,2,-12.6503571428571,-2.35107142857143,-7.50071428571429,1.20142857142857,9.34828564785612,30
"51",2022,3,-7.21806451612903,3.72129032258065,-1.74838709677419,3.71258064516129,13.3226855712128,26.0361290322581
"52",2022,4,-1.66233333333333,9.49933333333333,3.9185,3.114,19.4834423714044,14.9246666666667
"53",2022,5,7.67290322580645,21.1864516129032,14.4296774193548,2.13225806451613,21.2239663663096,0
"54",2022,6,10.565,25.0803333333333,17.8226666666667,2.04233333333333,22.0681556698859,0
"55",2022,7,13.5090322580645,27.1422580645161,20.3256451612903,1.65741935483871,20.7356088717796,0
"56",2022,8,13.1432258064516,25.941935483871,19.5425806451613,3.45935483870968,16.9525124555219,0
"57",2022,9,9.39833333333333,21.3686666666667,15.3835,3.07433333333333,13.5199769752679,0
"58",2022,10,1.78548387096774,14.7193548387097,8.25241935483871,2.51193548387097,9.38695308078668,8.02903225806452
"59",2022,11,-1.712,7.917,3.1025,1.68633333333333,5.39634548193767,15.024
"60",2022,12,-5.92967741935484,-0.251290322580645,-3.09048387096774,1.49806451612903,3.70224744507242,23.4593548387097
"61",2023,1,-4.60161290322581,-0.213225806451613,-2.40741935483871,1.64903225806452,4.40575386675078,20.8032258064516
"62",2023,2,-8.79321428571428,1.40642857142857,-3.69339285714286,2.42214285714286,9.81810853756071,29.1864285714286
"63",2023,3,-6.33,4.28967741935484,-1.02016129032258,2.9941935483871,14.773406261243,24.26
"64",2023,4,0.831,13.44,7.1355,2.119,19.485955737936,9.938
"65",2023,5,4.39645161290323,21.0612903225806,12.7288709677419,0.682903225806452,24.2122016645,2.80709677419355
"66",2023,6,10.398,25.5903333333333,17.9941666666667,1.673,21.0034802645414,0
"67",2023,7,13.2332258064516,26.6687096774194,19.9509677419355,3.44516129032258,19.9034090128522,0
"68",2023,8,11.4661290322581,24.3996774193548,17.9329032258065,3.08741935483871,17.9581220924438,0
"69",2023,9,9.884,22.1953333333333,16.0396666666667,1.038,14.1499959584231,0
"70",2023,10,5.22967741935484,14.1277419354839,9.67870967741935,2.32903225806452,7.73262521923413,1.14064516129032
"71",2023,11,-3.22466666666667,6.654,1.71466666666667,1.469,6.32646985446089,18.0493333333333
"72",2023,12,-1.85612903225806,4.35967741935484,1.25177419354839,1.42096774193548,3.66381051595078,15.3122580645161
